Date,Open,High,Low,Close,Adj Close,Volume
2016-09-13,69.010002,69.209999,68.269997,68.639999,54.137894,1825000
2016-09-14,68.550003,69.320000,68.410004,68.879997,54.327187,1275000
2016-09-15,69.029999,70.139999,69.029999,70.059998,55.257874,1490700
2016-09-16,70.059998,70.129997,69.559998,69.900002,55.131676,4076200
2016-09-19,70.089996,70.699997,69.809998,70.000000,55.210552,1571900
2016-09-20,70.440002,70.699997,70.160004,70.430000,55.549698,1459500
2016-09-21,70.750000,70.900002,70.330002,70.730003,55.786324,1196100
2016-09-22,70.940002,71.260002,70.900002,71.099998,56.078140,1209700
2016-09-23,70.849998,70.980003,70.360001,70.470001,55.581245,1458200
2016-09-26,70.239998,70.519997,69.959999,70.430000,55.549698,1080300
2016-09-27,70.410004,70.419998,69.830002,70.089996,55.281528,1556200
2016-09-28,70.300003,70.940002,70.290001,70.769997,55.817867,2095500
2016-09-29,70.970001,71.089996,70.309998,70.629997,55.707439,2268400
2016-09-30,69.900002,70.129997,69.510002,69.519997,55.412521,2028800
2016-10-03,69.559998,69.650002,69.050003,69.430000,55.340790,1311800
2016-10-04,69.419998,70.019997,69.059998,69.519997,55.412521,2281300
2016-10-05,69.570000,70.000000,69.570000,69.800003,55.635700,1526200
2016-10-06,69.769997,70.139999,69.599998,69.720001,55.571945,1278600
2016-10-07,69.620003,69.730003,69.160004,69.519997,55.412521,1211100
2016-10-11,69.550003,70.040001,69.550003,69.870003,55.691517,1158600
2016-10-12,69.860001,70.300003,69.760002,69.989998,55.787151,1049200
2016-10-13,69.699997,70.239998,69.150002,70.239998,55.986420,1537100
2016-10-14,70.489998,70.690002,70.000000,70.199997,55.954540,1443700
2016-10-17,70.190002,70.309998,69.980003,70.120003,55.890778,742300
2016-10-18,70.400002,70.940002,70.309998,70.779999,56.416840,1567600
2016-10-19,70.849998,71.139999,70.639999,70.870003,56.488579,1069000
2016-10-20,70.889999,71.169998,70.760002,70.980003,56.576263,1507800
2016-10-21,70.900002,71.400002,70.860001,71.250000,56.791470,1088400
2016-10-24,71.370003,71.910004,71.260002,71.790001,57.221889,1370200
2016-10-25,71.730003,71.959999,71.540001,71.809998,57.237816,1068000
2016-10-26,71.580002,72.129997,71.480003,71.760002,57.197975,1682300
2016-10-27,71.919998,72.500000,71.769997,72.230003,57.572609,1596300
2016-10-28,72.199997,72.400002,71.849998,72.089996,57.461006,1430200
2016-10-31,72.050003,72.400002,71.870003,72.080002,57.453045,1545100
2016-11-01,72.239998,72.559998,71.510002,72.029999,57.413185,1769200
2016-11-02,71.650002,71.949997,71.010002,71.309998,56.839287,1473900
2016-11-03,71.349998,71.879997,71.190002,71.620003,57.086380,1048300
2016-11-04,71.620003,71.620003,70.739998,70.980003,56.576263,1333100
2016-11-07,71.669998,72.139999,71.550003,71.769997,57.205944,1350100
